time,country,reported_cases,reported_cases_c,predicted_cases_c,predicted_min_c,predicted_max_c,predicted_cases,predicted_min,predicted_max,predicted_min2,predicted_max2,deaths,deaths_c,estimated_deaths_c,death_min_c,death_max_c,estimated_deaths,death_min,death_max,death_min2,death_max2,rt,rt_min,rt_max,rt_min2,rt_max2,country_region_code,country_region,iso_3166_2_code,retail_and_recreation,grocery_and_pharmacy,parks,transit_stations,workplaces,residential,retail_t,grocery_t,parks_trend,transit_t,workplace_t,residential_t
2020-04-24,SP,6,74,722.886148316216,371.303893808674,1189.62791955875,34.522713117052,23.7648173333007,50.0033182141592,29.622084926126,37.992468867157996,0,4,5.32871525155381,2.1680200120625,9.339910390893222,0.7107998005703199,0.333466499505681,1.18359688892986,0.5655433975714239,0.83038390037514,1.13181700410618,0.83508109887638,1.42739677383613,1.05066430156265,1.22580742692432,MX,Mexico,MX-SLP,-56.0,-22.0,-54.0,-59.0,-44.0,23.0,-54.57142857142857,-24.0,-54.14285714285714,-57.0,-40.714285714285715,18.857142857142854
2020-04-25,SP,16,90,755.1773367113921,387.415800104722,1236.43458748836,32.2911883951763,16.111906296048,46.806667929616204,28.2761528565876,36.7533453808706,0,4,6.0928987936289,2.54071433013182,10.600053873915499,0.7641835420750921,0.372694318069325,1.26014348302228,0.6118978004047521,0.89120893580531,1.02713715371836,0.584701851906791,1.30486056426071,0.939545368894183,1.1461083479222198,MX,Mexico,MX-SLP,-56.0,-21.0,-56.0,-56.0,-28.0,15.0,-54.57142857142857,-23.999999999999996,-54.0,-56.857142857142854,-40.57142857142857,18.14285714285714
2020-04-26,SP,11,101,786.1594485673089,395.595009328081,1289.8521462247302,30.982111855916802,8.17920922335923,53.417558736369294,24.8342711309764,37.2928059521146,1,5,6.90868166314103,2.9465343024966297,11.9321943818542,0.815782869512128,0.40581997236481004,1.33214050793874,0.661417839464035,0.9466443016122299,0.967615743471567,0.291430377055205,1.5438077670698798,0.7725665895802121,1.18103509268749,MX,Mexico,MX-SLP,-60.0,-29.0,-64.0,-61.0,-22.0,11.0,-53.99999999999999,-23.428571428571427,-53.85714285714285,-56.57142857142857,-40.42857142857142,18.142857142857142
2020-04-27,SP,21,122,826.463894760883,423.084361480544,1349.85110033874,40.304446193574,27.489352152463198,59.9989541140014,34.0284203606832,44.9465700798129,0,5,7.77526493654894,3.3863477732770697,13.333435969105198,0.8665832734079091,0.439813470780435,1.4012415872509099,0.7042828276741949,1.0009994941660898,1.22959153320581,1.01343754722602,1.52375204053401,1.11728595967091,1.33705021927669,MX,Mexico,MX-SLP,-53.0,-26.0,-52.0,-56.0,-44.0,20.0,-51.57142857142857,-20.428571428571427,-52.71428571428571,-55.71428571428571,-39.99999999999999,17.428571428571427
2020-04-28,SP,19,141,869.1216064546629,449.91294805280603,1417.9442377730802,42.6577116937801,26.828586572262502,68.0931374343415,35.24492968158,48.602782523238105,0,5,8.691433102474049,3.87187633591255,14.8005499128943,0.9161681659251151,0.485528562635485,1.46711394378914,0.756204870731572,1.05897504031646,1.28769250298541,0.993098940143788,1.7403258628665599,1.13792140520404,1.39084966682369,MX,Mexico,MX-SLP,-52.0,-24.0,-50.0,-55.0,-48.0,15.0,-51.857142857142854,-20.142857142857142,-53.14285714285714,-56.28571428571428,-42.42857142857143,18.0
2020-04-29,SP,8,149,910.570646041157,478.44068148093805,1481.72115449469,41.4490395864933,28.5277334281316,63.7769167216164,34.9716480014178,45.6404701313486,1,6,9.655266289349221,4.40307565748168,16.3288469833562,0.963833186875168,0.531199321569126,1.5282970704618701,0.8007649715073649,1.10800808662949,1.2322021991236698,0.961486348608446,1.6258693632094,1.11161609557073,1.33094077482502,MX,Mexico,MX-SLP,-48.0,-19.0,-50.0,-53.0,-48.0,21.0,-51.57142857142857,-19.857142857142858,-53.14285714285714,-56.57142857142858,-43.0,18.142857142857142
2020-04-30,SP,17,166,945.578302632356,503.857478614377,1528.63561570181,35.0076565911998,25.416797133439303,46.914461207114805,31.312814896788396,38.5523181010339,1,7,10.664628589008199,4.973526599575901,17.914278322236303,1.00936229965896,0.570450942094215,1.58543133888009,0.841529637063698,1.15198683094342,1.0204259395080602,0.7637106335509141,1.24330241702896,0.939386873755735,1.09877156867661,MX,Mexico,MX-SLP,-36.0,-2.0,-43.0,-50.0,-46.0,17.0,-51.42857142857143,-19.857142857142854,-53.14285714285714,-56.57142857142857,-42.71428571428571,18.142857142857142
2020-05-01,SP,22,188,987.978579098837,527.528006018196,1595.48906279984,42.400276466480896,23.670527403818603,66.8534470980336,34.8932838210102,47.5662574091275,0,7,11.717925284916301,5.58301507824479,19.554160222972698,1.05329669590816,0.609488478668894,1.63988190073647,0.884194357598756,1.1938744046673,1.1986873744148798,0.7236602653331079,1.76183874326589,1.0640270771568499,1.3444631165004501,MX,Mexico,MX-SLP,-58.0,-20.0,-57.0,-63.0,-61.0,27.0,-51.0,-19.428571428571423,-52.85714285714285,-56.285714285714285,-42.71428571428571,18.14285714285714
2020-05-02,SP,16,204,1023.3585374707901,546.545570374664,1645.46104600055,35.379958371955794,19.017564356468302,49.971983200707506,30.648614119255,40.0420436859182,0,7,12.8140451234055,6.2312680583844395,21.242371387871998,1.09611983848915,0.648252980139645,1.68821116489932,0.9241630519592329,1.2421308350267,0.98305993134087,0.54406940903404,1.25076609081461,0.873322399628806,1.12361361389738,MX,Mexico,MX-SLP,-54.0,-19.0,-56.0,-58.0,-32.0,16.0,-50.71428571428571,-19.14285714285714,-52.85714285714285,-56.285714285714285,-42.857142857142854,18.999999999999996
2020-05-03,SP,21,225,1057.88350953165,554.644510238178,1706.0164009744599,34.5249720608605,8.09893986351335,60.5553549739136,26.588798311830896,41.771872130408,1,8,13.9508050468888,6.91767600721367,22.971838103825103,1.1367599234833201,0.686407948829233,1.72946671595309,0.9573583554232841,1.28936030053387,0.9432497626580401,0.26722196175985896,1.51086348677214,0.7470105316879301,1.15496203615898,MX,Mexico,MX-SLP,-59.0,-29.0,-64.0,-61.0,-20.0,11.0,-50.85714285714285,-19.57142857142857,-52.85714285714285,-56.42857142857142,-42.714285714285715,18.999999999999996
