time,country,reported_cases,reported_cases_c,predicted_cases_c,predicted_min_c,predicted_max_c,predicted_cases,predicted_min,predicted_max,predicted_min2,predicted_max2,deaths,deaths_c,estimated_deaths_c,death_min_c,death_max_c,estimated_deaths,death_min,death_max,death_min2,death_max2,rt,rt_min,rt_max,rt_min2,rt_max2,country_region_code,country_region,iso_3166_2_code,retail_and_recreation,grocery_and_pharmacy,parks,transit_stations,workplaces,residential,retail_t,grocery_t,parks_trend,transit_t,workplace_t,residential_t
2020-04-02,NL,10,38,242.278162178287,105.460384305592,437.503384095398,22.238539224197,10.1208633359305,38.5218945094646,16.969891634390198,25.925983368919898,0,0,0.177467844678003,0.0787354273185206,0.31716451119862704,0.0711355259923722,0.0315916085959617,0.127090594384511,0.0537796878878405,0.0858224900946234,1.23897673028488,0.9304425249617491,1.60171490926056,1.13297598825208,1.33458236354609,MX,Mexico,MX-NLE,-47.0,-10.0,-42.0,-55.0,-44.0,21.0,-47.142857142857146,-11.714285714285714,-46.28571428571428,-52.0,-37.57142857142857,18.285714285714285
2020-04-03,NL,8,46,268.26737905273103,119.51585237654601,481.25461350105,25.989216874444498,14.055468070954001,43.7512294056525,21.1454476606618,29.485990076513602,2,2,0.278724945215273,0.12382055363695302,0.497916321202824,0.101257100537271,0.0450851263184326,0.180751810004197,0.0768863804649978,0.12214013301108001,1.4387955173702902,1.08747215312973,2.0294393305815,1.2228717680516001,1.62012652921748,MX,Mexico,MX-NLE,-54.0,-6.0,-43.0,-50.0,-41.0,21.0,-49.857142857142854,-11.428571428571427,-47.14285714285713,-52.714285714285715,-39.14285714285714,19.0
2020-04-04,NL,2,48,294.56818851585,131.217347670667,529.216448549475,26.3008094631185,11.7014952941202,47.96183504842529,19.5155512062333,32.0008632136728,0,2,0.41640001921916403,0.185369388595631,0.743342729083829,0.13767507400389,0.0615488349586774,0.245426407881005,0.104674350392568,0.16592884628488502,1.4130184556956202,0.7954177904455909,2.2519780416383597,1.1492999761824298,1.6315377245420601,MX,Mexico,MX-NLE,-57.0,-8.0,-52.0,-49.0,-29.0,17.0,-52.57142857142857,-11.714285714285712,-47.99999999999999,-53.71428571428571,-40.857142857142854,19.71428571428571
2020-04-05,NL,7,55,320.805363124098,139.91712237331998,580.665534912054,26.2371746082487,8.699774702653071,51.449086362579,18.7881664395015,33.3694085482522,1,3,0.595891540898574,0.266087342691233,1.06266548353032,0.17949152167941002,0.0807179540956028,0.31932275444649394,0.137060838169789,0.216052878724422,1.3525300243640601,0.58130944302618,2.49973767845418,1.0628036014879698,1.63902210134246,MX,Mexico,MX-NLE,-65.0,-19.0,-62.0,-57.0,-30.0,15.0,-55.0,-12.285714285714283,-48.57142857142856,-54.42857142857142,-42.57142857142857,20.285714285714285
2020-04-06,NL,10,65,350.896243013261,157.644107205749,628.7225735087819,30.0908798891629,17.726984832429398,48.0570385967275,25.0714583652479,34.556464966978396,0,3,0.822608207537528,0.368780739897957,1.46503098648132,0.22671666663895398,0.102693397206724,0.402365502950996,0.174064195395675,0.272509972064746,1.4916138640481498,1.08980886590901,2.03107787425707,1.30742053196704,1.6701486040120301,MX,Mexico,MX-NLE,-56.0,-15.0,-48.0,-54.0,-48.0,22.0,-56.857142857142854,-12.714285714285714,-49.57142857142856,-56.14285714285714,-45.857142857142854,21.142857142857142
2020-04-07,NL,13,78,380.055825130905,174.94451058656503,673.9217499213289,29.1595821176434,17.3004033808163,45.199176412547395,24.1550309619046,33.4641887606708,2,5,1.10103517936828,0.49607820177910705,1.95762062957937,0.278426971830748,0.127297461881149,0.49258964309805,0.214673992552959,0.334044419674047,1.37022527037731,1.0682896335774599,1.7648524849011897,1.22326116187339,1.4825679252877098,MX,Mexico,MX-NLE,-54.0,-16.0,-49.0,-58.0,-52.0,23.0,-59.14285714285714,-15.57142857142857,-52.285714285714285,-59.28571428571428,-50.28571428571428,22.714285714285715
2020-04-08,NL,11,89,409.70186614338206,191.40655949595902,722.99504093032,29.646041012477003,16.4620489093933,49.0732910089906,23.711956427059498,34.1902166384081,0,5,1.43529738921086,0.6507589278081679,2.54661080499277,0.33426220984258503,0.15468072602906197,0.5889901754134,0.258498810579526,0.400063443786617,1.32400926368558,0.896474022801173,1.85286244079019,1.1547125686058999,1.46393586772554,MX,Mexico,MX-NLE,-52.0,-12.0,-44.0,-58.0,-54.0,23.0,-60.42857142857143,-17.71428571428571,-53.0,-61.428571428571416,-53.99999999999999,23.285714285714285
2020-04-09,NL,13,102,439.277866752523,206.154317832695,769.836453028136,29.576000609141,14.747758336736698,46.8414120978164,22.533360029215697,35.6625568165706,0,5,1.8277234139164902,0.8351348528985579,3.23462923923522,0.3924260247056261,0.18437592509039,0.688018434242448,0.30452443218106895,0.468239260840761,1.26393109052099,0.6346758432364731,1.9459863582008303,1.06147884922252,1.4601027797462902,MX,Mexico,MX-NLE,-60.0,-13.0,-49.0,-67.0,-67.0,27.0,-60.714285714285715,-19.142857142857142,-53.14285714285714,-61.99999999999999,-54.57142857142856,23.000000000000004
2020-04-10,NL,24,126,473.498111192473,224.09674078279,820.9345409188589,34.2202444399504,17.9424229500951,51.0980878907224,28.127525960149196,40.5592938315945,0,5,2.28080348518519,1.0519416811250402,4.024194281345729,0.453080071268698,0.21680682822648398,0.789565042110517,0.35263707799974603,0.539652101813375,1.41788367361791,0.8130056226983391,2.14008979596962,1.16958994259307,1.6587232218547499,MX,Mexico,MX-NLE,-70.0,-26.0,-62.0,-72.0,-72.0,32.0,-60.57142857142857,-19.857142857142858,-53.428571428571416,-62.285714285714285,-54.71428571428571,23.0
2020-04-11,NL,13,139,508.329240480595,247.374338548535,870.979931827492,34.8311292881216,23.2775977657447,50.0453909086335,29.8857012301983,39.0340974874142,0,5,2.79682609542682,1.30407078431087,4.91693627028048,0.516022610241632,0.25212910318583204,0.892741988934744,0.40354770237659604,0.6161042787499631,1.37589706376809,0.9544871181682901,1.85595918478096,1.2058785610678702,1.5410689009098997,MX,Mexico,MX-NLE,-66.0,-23.0,-57.0,-64.0,-55.0,21.0,-60.57142857142857,-19.999999999999996,-53.999999999999986,-62.42857142857142,-54.57142857142856,23.14285714285714
2020-04-12,NL,9,148,544.14999783023,261.099693960966,937.681512715118,35.8207573496357,13.7253554124305,66.7015808876259,26.7789201822266,44.075808633525,0,5,3.37644948016066,1.58902326246086,5.91127891760239,0.579623384733839,0.28495247814998903,0.994342647321908,0.452775545664605,0.689995739864144,1.3669097520694,0.4504080297037639,2.6049988071295602,1.0530939009687101,1.65801997722913,MX,Mexico,MX-NLE,-67.0,-29.0,-63.0,-61.0,-34.0,13.0,-60.71428571428571,-20.428571428571427,-55.28571428571428,-62.857142857142854,-54.285714285714285,23.428571428571423
2020-04-13,NL,11,159,584.908716403829,288.697436705703,994.2771089478861,40.75871857359879,27.5977427447371,56.595596232767704,34.8255269488376,46.00870173089729,1,6,4.02103607773067,1.9084877918919398,7.00890611986868,0.644586597570015,0.319464529431077,1.09762720226629,0.5044264589095011,0.7609175962091189,1.4674110032380199,1.1088433462539298,1.9321894856002098,1.29701411054459,1.6098559246222601,MX,Mexico,MX-NLE,-55.0,-20.0,-50.0,-56.0,-49.0,22.0,-59.71428571428571,-20.857142857142854,-55.57142857142856,-62.0,-52.142857142857146,23.285714285714285
2020-04-14,NL,9,168,624.225482981553,314.545048904432,1047.93491615095,39.3167665777238,25.847612198729703,53.6578072030628,33.5672441320435,44.5337730331235,0,6,4.73098507627138,2.26411483568586,8.21130789230406,0.7099489985407091,0.355627043793924,1.20240177243538,0.557183593260469,0.8332791832505558,1.34685747673035,1.07832718107827,1.7056782662611398,1.2057143230457101,1.4603974519306,MX,Mexico,MX-NLE,-54.0,-17.0,-53.0,-59.0,-51.0,24.0,-57.28571428571428,-19.142857142857142,-53.71428571428571,-60.0,-48.714285714285715,22.285714285714285
2020-04-15,NL,6,174,662.924344444888,339.680568161957,1100.8885231133502,38.698861463335206,25.1355192575241,52.9536069624061,32.971670786466696,43.70583305088161,0,6,5.50753489552127,2.65841284767401,9.51879714348507,0.776549819249887,0.39429801198814707,1.3074892511810101,0.6114280759182579,0.90620991666381,1.25900933978641,0.9211121537725079,1.58206966625729,1.16571284434727,1.35908916262119,MX,Mexico,MX-NLE,-53.0,-15.0,-53.0,-61.0,-52.0,25.0,-56.28571428571428,-18.57142857142857,-53.14285714285714,-58.85714285714286,-45.57142857142857,21.71428571428571
2020-04-16,NL,8,182,704.0225922252139,363.64429119380895,1159.77228440926,41.0982477803256,23.963723031852798,58.8837612959017,34.5713264639363,47.527212361313296,1,7,6.349993856318299,3.0930218437811803,10.9274086958485,0.8424589607970341,0.434608996107166,1.40861155236343,0.669838539742812,0.9775095784572869,1.27621721614009,0.8652529977696178,1.7091100962487,1.15248766579541,1.40084455005195,MX,Mexico,MX-NLE,-53.0,-16.0,-51.0,-61.0,-52.0,26.0,-55.85714285714285,-18.428571428571423,-52.99999999999999,-58.85714285714286,-44.85714285714285,21.857142857142854
2020-04-17,NL,7,189,748.23961638313,389.085786275861,1226.79610667149,44.2170241579163,25.441495082051603,67.0238222622334,36.9051959057619,50.36561765894421,0,7,7.25934766984175,3.5709217046437,12.4331836903426,0.909353813523453,0.47789986086252007,1.5057749944940702,0.73017440802073,1.05398795414038,1.3163317430427601,0.901457211360715,1.79652931756987,1.1682635847888898,1.45401150117268,MX,Mexico,MX-NLE,-53.0,-14.0,-49.0,-58.0,-48.0,25.0,-56.14285714285714,-19.142857142857142,-53.14285714285714,-59.0,-44.57142857142858,21.857142857142854
2020-04-18,NL,8,197,793.593077013271,418.128792446171,1294.27224699575,45.3534606301404,29.0430061703095,67.4761403242647,38.60335534736971,51.432416755602205,0,7,8.23574988901029,4.09507696910117,14.0268755328171,0.976402219168538,0.524155264457476,1.5936918424745101,0.793214111997244,1.12744072625297,1.30873924662253,0.8765473284581271,1.81004905512377,1.15506132698544,1.49616740741889,MX,Mexico,MX-NLE,-59.0,-19.0,-53.0,-56.0,-33.0,17.0,-56.714285714285715,-20.285714285714285,-53.14285714285714,-59.14285714285714,-44.42857142857143,21.857142857142854
2020-04-19,NL,9,206,838.856358795591,435.660944515959,1373.36929943874,45.263281782320796,17.532152069788403,79.0970524429891,34.8781439379102,53.4372675312152,1,8,9.28037884018107,4.668880280071639,15.7060994579069,1.04462895117078,0.573803310970468,1.6792239250898102,0.854010848148703,1.1968677750478702,1.27104799051829,0.473792896173971,2.41889262605129,0.992612356340234,1.53650172172215,MX,Mexico,MX-NLE,-64.0,-28.0,-62.0,-61.0,-29.0,14.0,-57.28571428571428,-21.857142857142858,-52.71428571428571,-59.285714285714285,-44.14285714285714,21.71428571428571
2020-04-20,NL,11,217,894.686528541721,471.79176897241206,1454.2480032209698,55.83016974612929,36.1308244564528,80.87870378222179,46.85801850617471,64.5334531210621,1,9,10.3941724562003,5.295788037623759,17.4678481800741,1.11379361601924,0.626907757552114,1.76174872216726,0.9163106654163999,1.27235338078106,1.48418382809355,1.11668140073528,1.9975550742156003,1.31328749261377,1.6271202014680202,MX,Mexico,MX-NLE,-57.0,-25.0,-51.0,-57.0,-47.0,22.0,-57.99999999999999,-23.14285714285714,-52.714285714285715,-59.428571428571416,-43.99999999999999,21.57142857142857
2020-04-21,NL,8,225,950.5237261812449,508.56786050825895,1533.4401431382,55.8371976395241,36.7760915358472,79.1921399172304,47.2454382743212,64.2843826219931,0,9,11.577291896059698,5.97107006646492,19.3076997077163,1.18311943985935,0.6752820288411661,1.8398515276422,0.9812009741343349,1.3415723675174398,1.42513836990085,1.09634635208187,1.89889201433869,1.2615627315661102,1.55409835677174,MX,Mexico,MX-NLE,-58.0,-25.0,-53.0,-60.0,-50.0,24.0,-58.857142857142854,-23.999999999999996,-53.142857142857146,-59.57142857142857,-43.85714285714286,21.57142857142857
2020-04-22,NL,16,241,1005.6308036022801,544.4826256290249,1617.80038087508,55.107077421033495,35.9147651207665,84.3602377368823,47.0013666645484,62.5810851827034,2,11,12.830207928507098,6.70491273390062,21.2215430418128,1.2529160324474,0.7338426674356991,1.91384333409645,1.04895954292977,1.41112923501377,1.34304538100489,0.9305724134389519,1.82482929222675,1.19132632161771,1.49303875551492,MX,Mexico,MX-NLE,-57.0,-26.0,-50.0,-62.0,-50.0,24.0,-58.99999999999999,-24.0,-53.42857142857143,-59.71428571428571,-44.0,21.57142857142857
2020-04-23,NL,12,253,1064.60556983666,581.940953917956,1708.68066422887,58.9747662343857,37.4583282889306,90.88028335379109,49.5585291233463,67.7879302725429,1,12,14.1533961109079,7.5080370114729,23.2061810726243,1.3231881824008898,0.803124277572275,1.9846380308114902,1.1128855070022101,1.4811015035605601,1.36351498379208,0.9469585142353821,1.8816448153345702,1.1988407845253701,1.5099402853950101,MX,Mexico,MX-NLE,-58.0,-25.0,-51.0,-62.0,-51.0,25.0,-59.42857142857142,-24.428571428571427,-54.14285714285714,-60.14285714285714,-44.42857142857142,21.857142857142854
2020-04-24,NL,13,266,1128.41953543008,621.968945183722,1806.4786046700399,63.81396559341329,40.027991265766296,97.79794044116801,52.063503844174605,74.56130044165991,1,13,15.5486659820905,8.38485134553212,25.2662792155191,1.3952698711826101,0.876814334059223,2.0600981428948,1.1862026380958302,1.5561454561085901,1.39701222997739,1.05074710861398,1.8987435720195902,1.21477441256619,1.54178950205297,MX,Mexico,MX-NLE,-59.0,-20.0,-52.0,-59.0,-47.0,25.0,-59.71428571428571,-24.71428571428571,-54.71428571428571,-61.0,-44.42857142857142,22.14285714285714
2020-04-25,NL,21,287,1190.20348033426,656.693429457667,1905.7300107858398,61.783944904182206,34.7244842739442,99.25140611580031,50.063851899118006,72.35593968811091,1,14,17.016492008213998,9.34086735338995,27.3964828337848,1.46782602612343,0.9560160078578271,2.1302036182657003,1.25848967428134,1.6268149703626498,1.30032695456617,0.8186867511018191,1.8945360701751899,1.1277806639033898,1.49774882556544,MX,Mexico,MX-NLE,-60.0,-19.0,-55.0,-57.0,-34.0,17.0,-59.857142857142854,-24.857142857142858,-55.14285714285714,-61.85714285714285,-44.42857142857143,21.428571428571427
2020-04-26,NL,24,311,1253.17115289154,678.634586393463,2023.4135867457699,62.9676725572756,21.9411569357968,117.683575959932,47.956160971588204,74.9728835165095,1,15,18.559158266022102,10.3826276916417,29.598740742171103,1.54266625780811,1.04176033825176,2.20225790838633,1.33689709525899,1.71227692020825,1.2769347526875099,0.445585665489416,2.39080675884968,1.0072462551266,1.57138612582986,MX,Mexico,MX-NLE,-67.0,-31.0,-67.0,-64.0,-32.0,16.0,-59.42857142857143,-24.0,-55.14285714285714,-62.42857142857143,-44.42857142857143,21.428571428571427
2020-04-27,NL,33,344,1321.90779314014,723.286724325328,2124.11703413366,68.7366402486091,44.65213793186479,100.70344738789301,56.617699814483096,79.9337430854581,2,17,20.178613358278998,11.497351494613,31.8828296269115,1.61945509225695,1.11472380297126,2.2840888847403797,1.4171524026439801,1.7891891148811,1.31047535973298,1.05381201160814,1.6252977468148402,1.2098834102239,1.39864144589084,MX,Mexico,MX-NLE,-59.0,-27.0,-55.0,-63.0,-47.0,24.0,-56.85714285714286,-20.571428571428573,-53.85714285714285,-62.285714285714285,-44.14285714285714,20.857142857142854
2020-04-28,NL,14,358,1386.7987521039302,763.430539075419,2218.57715871879,64.8909589637878,40.143814750090705,94.460124585128,54.4524890789081,75.17059599637179,2,19,21.877103064717303,12.6860089576864,34.2471695600912,1.6984897064382902,1.18865746307347,2.3643399331797,1.49103812538616,1.87139821352649,1.20204209236235,0.7580662783394859,1.54519288411129,1.07558517624394,1.34086286489254,MX,Mexico,MX-NLE,-59.0,-26.0,-56.0,-66.0,-50.0,19.0,-57.0,-19.71428571428571,-54.285714285714285,-64.42857142857143,-47.42857142857142,21.71428571428571
2020-04-29,NL,14,372,1448.96519663983,803.3729974876401,2304.81353896972,62.166444535897796,39.9424584122209,86.2363802509309,54.4518358248104,69.2627398348364,2,21,23.6572511911197,13.9297634351522,36.6915231737131,1.78014812640232,1.24375447746572,2.44435361362188,1.5725442406488899,1.96755676571419,1.1134805132673897,0.729411825636922,1.38463299921929,1.01555653868036,1.21492496953866,MX,Mexico,MX-NLE,-54.0,-20.0,-50.0,-66.0,-50.0,24.0,-56.57142857142857,-18.999999999999996,-53.99999999999999,-65.0,-48.14285714285714,21.71428571428571
2020-04-30,NL,23,395,1502.96668760571,839.453392418976,2376.4966698928197,54.0014909658803,36.0803949313365,71.68313092310309,46.94812767687161,60.6211862521499,1,22,25.5217266449525,15.238949158370499,39.2146697891304,1.86447545383286,1.3091857232183401,2.52314661541733,1.6501245445358301,2.05596322181879,0.9498654119738249,0.6066811153033941,1.2912428781074,0.788993633936835,1.0997707430138601,MX,Mexico,MX-NLE,-40.0,-1.0,-42.0,-61.0,-49.0,21.0,-56.0,-18.428571428571427,-53.28571428571428,-65.57142857142857,-47.71428571428571,21.428571428571427
2020-05-01,NL,38,433,1567.81715875199,867.4228279833541,2484.00586656504,64.8504711462766,27.969435564377697,107.509196672215,52.7973908983021,74.84337351586291,2,24,27.4739192448326,16.619292137170802,41.816478315046204,1.95219259988011,1.38034297880033,2.6018085259157697,1.7375286973323798,2.1499130642087,1.10721102638508,0.45843098088431605,1.62926543532572,0.9145330468627321,1.31070728977858,MX,Mexico,MX-NLE,-60.0,-14.0,-55.0,-74.0,-70.0,31.0,-55.0,-17.28571428571429,-52.42857142857142,-65.28571428571428,-47.57142857142857,21.142857142857142
2020-05-02,NL,18,451,1634.82811105039,906.380243230637,2583.25676863407,67.01095229840779,38.957415247282796,99.2509020690312,57.7386977088458,76.0671013087032,3,27,29.5166577708012,18.1058586246989,44.495139701994894,2.04273852596854,1.48656648752803,2.67866138694874,1.8354692574018099,2.2429280639646603,1.1212276842336202,0.705209750742248,1.48880810984379,1.0212733505259,1.22155733779841,MX,Mexico,MX-NLE,-57.0,-14.0,-53.0,-61.0,-39.0,17.0,-54.285714285714285,-16.428571428571427,-51.99999999999999,-64.85714285714286,-47.42857142857143,21.714285714285715
2020-05-03,NL,18,469,1696.32282824953,925.448994732603,2702.20347453417,61.4947171991387,19.068751501966698,118.946705900104,47.4483620185595,76.77950709177901,2,29,31.6524972624733,19.6640528659826,47.2492891505489,2.13583949167219,1.55819424128377,2.754149448554,1.93640214685895,2.34045583758284,1.02942504930971,0.328898522653448,1.8750290374931202,0.7649408187531221,1.2492665066783601,MX,Mexico,MX-NLE,-63.0,-27.0,-62.0,-68.0,-29.0,14.0,-54.0,-16.285714285714285,-51.57142857142857,-64.57142857142857,-47.14285714285714,21.57142857142857
2020-05-04,NL,29,498,1769.6071278771499,977.0554612961361,2801.9931989967604,73.28429962761999,51.60646656353249,99.78972446258499,63.044496353125105,81.9680833581873,2,31,33.883913693129394,21.2806013631259,50.0779669679802,2.2314164306560698,1.61654849714327,2.82867781743124,2.03075233553856,2.42445966654423,1.19803282299053,0.9944395540973451,1.33149811328325,1.1484752152838402,1.2583828375526203,MX,Mexico,MX-NLE,-52.0,-19.0,-49.0,-61.0,-46.0,22.0,-55.71428571428572,-18.57142857142857,-52.0,-65.0,-46.99999999999999,21.857142857142854
2020-05-05,NL,76,574,1843.8401776224102,1029.65623382732,2906.7437680376097,74.2330497452535,52.600772531184305,104.750569040848,64.21808942653361,82.87105726178109,3,34,36.2129691609498,23.0038568940167,52.9782995891726,2.3290554678204,1.72325553089086,2.90033262119247,2.12132853236052,2.55018195299874,1.19948794421202,1.02784264061814,1.33346610991031,1.1528743282547,1.2526193363299098,MX,Mexico,MX-NLE,-54.0,-20.0,-53.0,-63.0,-49.0,23.0,-54.714285714285715,-18.857142857142854,-51.42857142857143,-62.999999999999986,-43.42857142857143,20.857142857142854
2020-05-06,NL,23,597,1914.0036410848397,1074.95606323126,3005.11516514974,70.163463462433,45.2998294039445,98.37139711213509,61.76322926953689,77.769810186286,2,36,38.6406666386461,24.823501571355198,55.9677013602626,2.42769747769627,1.8196446773384398,2.98940177108992,2.21704863510123,2.65757264272745,1.12318137467466,0.7401011539710991,1.42954915036678,1.01714105575533,1.23043649769378,MX,Mexico,MX-NLE,-52.0,-19.0,-47.0,-64.0,-48.0,23.0,-53.99999999999999,-17.57142857142857,-50.71428571428571,-62.28571428571428,-42.142857142857146,20.571428571428566
2020-05-07,NL,28,625,1984.35702869036,1117.10533316713,3104.51904520439,70.3533876055198,42.1492699358654,99.40388005464871,61.2904556903131,78.9561324868495,2,38,41.1670565506805,26.735644779527696,59.06163419925961,2.52638991203445,1.91214320817254,3.09393283899702,2.31553640557134,2.7593798830543603,1.10545426802927,0.665825659581551,1.49278715164052,0.975424279848203,1.2300441683684198,MX,Mexico,MX-NLE,-52.0,-17.0,-45.0,-64.0,-48.0,23.0,-53.714285714285715,-16.428571428571427,-50.14285714285714,-61.71428571428571,-39.42857142857143,19.999999999999996
2020-05-08,NL,45,670,2064.5215170685,1170.3839676016198,3219.70450384466,80.1644883781452,53.2786344344941,115.185458640273,69.0605013454898,88.62269054046008,0,38,43.7921293407897,28.751897305267,62.2526112463387,2.62507279010918,2.01625252573926,3.1909770470791603,2.40584177009996,2.8550577402259503,1.224008245111,0.9066941577533599,1.5126336358313999,1.1439131596228302,1.30282548219764,MX,Mexico,MX-NLE,-53.0,-16.0,-51.0,-60.0,-45.0,24.0,-54.0,-16.999999999999996,-50.42857142857142,-61.57142857142857,-39.285714285714285,20.0
