time,country,reported_cases,reported_cases_c,predicted_cases_c,predicted_min_c,predicted_max_c,predicted_cases,predicted_min,predicted_max,predicted_min2,predicted_max2,deaths,deaths_c,estimated_deaths_c,death_min_c,death_max_c,estimated_deaths,death_min,death_max,death_min2,death_max2,rt,rt_min,rt_max,rt_min2,rt_max2,country_region_code,country_region,iso_3166_2_code,retail_and_recreation,grocery_and_pharmacy,parks,transit_stations,workplaces,residential,retail_t,grocery_t,parks_trend,transit_t,workplace_t,residential_t
2020-03-22,TL,1,1,26.5146248971348,11.9393189060666,44.4972491731184,26.5146248971348,11.9393189060666,44.4972491731184,20.387827009344303,32.032806474853004,0,0,2.6514624897134796e-14,1.1939318906066601e-14,4.44972491731184e-14,2.6514624897134796e-14,1.1939318906066601e-14,4.44972491731184e-14,2.03878270093443e-14,3.2032806474853e-14,0.7523772650072521,0.251293250176027,1.51108439476062,0.510793421031137,0.9311795791530161,MX,Mexico,MX-TLA,-23.0,-13.0,-26.0,-40.0,-4.0,6.0,-21.204081632653057,-13.816326530612239,-19.091836734693874,-47.67346938775507,-21.244897959183678,9.989795918367347
2020-03-23,TL,1,2,53.0292497942697,23.878637812133302,88.99449834623691,26.5146248971348,11.9393189060666,44.4972491731184,20.387827009344303,32.032806474853004,0,0,2.6514624897134796e-14,1.1939318906066601e-14,4.44972491731184e-14,0.0,0.0,0.0,0.0,0.0,0.925126747082685,0.31393954364906607,1.97167470851347,0.5863565140403311,1.16076712170003,MX,Mexico,MX-TLA,-19.0,-12.0,-17.0,-42.0,-29.0,10.0,-22.051020408163264,-13.724489795918362,-19.61734693877551,-46.775510204081606,-22.4795918367347,10.413265306122451
2020-03-24,TL,2,4,79.5438746914045,35.817956718199895,133.491747519355,26.5146248971348,11.9393189060666,44.4972491731184,20.387827009344303,32.032806474853004,0,0,0.000154617455127669,7.59293007854207e-05,0.000269416131976862,0.00015461745510115401,7.592930077348141e-05,0.000269416131932365,0.000116857112627646,0.00018286863222718799,0.9392832408819329,0.387605402378514,1.7800756733434298,0.6693083751468871,1.1548884918323798,MX,Mexico,MX-TLA,-23.0,-14.0,-21.0,-43.0,-33.0,12.0,-22.89795918367347,-13.632653061224486,-20.142857142857142,-45.87755102040815,-23.714285714285722,10.836734693877553
2020-03-25,TL,2,6,106.05849958853901,47.7572756242665,177.988996692474,26.5146248971348,11.9393189060666,44.4972491731184,20.387827009344303,32.032806474853004,0,0,0.0009277047306334381,0.00045557580465282804,0.00161649679163869,0.00077308727550577,0.000379646503867407,0.00134708065966183,0.000584285563138231,0.0009143431611359391,0.8505057683730671,0.35193133408055105,1.63005633664159,0.6022126526545359,1.0384120371849799,MX,Mexico,MX-TLA,-23.0,-15.0,-23.0,-45.0,-34.0,13.0,-23.714285714285708,-13.285714285714286,-20.71428571428571,-43.57142857142856,-25.14285714285714,11.142857142857142
2020-03-26,TL,0,6,132.573124485674,59.6965945303331,222.486245865592,26.5146248971348,11.9393189060666,44.4972491731184,20.387827009344303,32.032806474853004,0,0,0.00382076911274836,0.0018762973880144102,0.00665757197135095,0.00289306438211492,0.00142072158336159,0.00504107517971226,0.00218652641849951,0.00342167529633983,0.793938131221634,0.25950752642828,1.6364040723771798,0.533417848063082,0.9887675475804409,MX,Mexico,MX-TLA,-25.0,-16.0,-23.0,-48.0,-35.0,14.0,-25.14285714285714,-13.571428571428571,-21.714285714285715,-44.57142857142857,-25.999999999999996,11.714285714285714
2020-03-27,TL,1,7,159.087749382809,71.63591343639979,266.983495038711,26.5146248971348,11.9393189060666,44.4972491731184,20.387827009344303,32.032806474853004,0,0,0.0118436970607749,0.00581618443926061,0.0206372757060637,0.00802292794802654,0.0039398870512462,0.0139797037347127,0.00606358573301231,0.00948885013889964,0.7957360043965541,0.18227322406978302,1.93702921281175,0.45892894434369197,1.03801530363268,MX,Mexico,MX-TLA,-28.0,-13.0,-18.0,-48.0,-31.0,14.0,-25.714285714285715,-13.428571428571427,-21.857142857142854,-44.14285714285714,-27.428571428571423,12.285714285714286
2020-03-28,TL,9,16,169.869872990895,75.26401496112409,287.808881687289,10.782123608086,3.62810152472434,20.825386648578398,7.47384131579955,13.403028774325302,0,0,0.0307551297913694,0.0151031815827549,0.053589862153969,0.0189114327305945,0.00928699714349426,0.0329525864479053,0.0142929232867237,0.0223668655950765,0.810071493771812,0.28889273513799796,1.58319644372348,0.550580307522802,0.9912980296356191,MX,Mexico,MX-TLA,-25.0,-10.0,-17.0,-39.0,-10.0,9.0,-25.857142857142854,-13.428571428571427,-21.999999999999996,-42.857142857142854,-28.571428571428573,12.571428571428571
2020-03-29,TL,2,18,180.532954899431,77.7393480375463,313.229769870283,10.6630819085359,2.47533307642225,25.420888182994,6.376281296622571,13.453331000376199,0,0,0.0678564471287529,0.0333228391328005,0.11823775976742901,0.0371013173373836,0.0182196575500456,0.0646478976134595,0.028040513381185,0.0438803442397594,0.63220237943837,0.222963369258257,1.2093067567681202,0.46511033724476203,0.80028581275141,MX,Mexico,MX-TLA,-33.0,-15.0,-33.0,-47.0,-10.0,10.0,-26.14285714285714,-13.285714285714285,-21.714285714285715,-41.71428571428571,-29.857142857142854,12.857142857142856
2020-03-30,TL,4,22,198.16515793145598,85.84108685410109,341.964426444561,17.6322030320248,8.10173881655471,28.734656574277896,13.874062587625199,21.155101637052102,0,0,0.133449779236621,0.0655224556862221,0.23254761805427898,0.0655933321078681,0.0321996165534216,0.11430985828685099,0.0495640681253185,0.0775478621673978,1.09646240055082,0.448897872564174,2.05046552929127,0.798671698209111,1.32857414078907,MX,Mexico,MX-TLA,-23.0,-11.0,-18.0,-39.0,-39.0,14.0,-27.57142857142857,-13.0,-22.714285714285715,-40.285714285714285,-31.14285714285714,13.285714285714285
2020-03-31,TL,3,25,221.32288111746,100.18798473405501,373.99697830556704,23.1577231860039,14.346897879953598,32.0325518610059,20.0738015058076,25.9968399572882,0,0,0.23969083358884,0.11763409435217699,0.417763581225812,0.106241054352219,0.0521116386659552,0.18521596317153302,0.0802306638373532,0.12549799444801402,1.3972530964044698,0.831204832178297,2.13128731641123,1.12919279935403,1.6067633572279,MX,Mexico,MX-TLA,-24.0,-14.0,-22.0,-34.0,-41.0,14.0,-29.857142857142854,-12.857142857142856,-25.0,-38.857142857142854,-32.42857142857142,13.857142857142856
