time,country,reported_cases,reported_cases_c,predicted_cases_c,predicted_min_c,predicted_max_c,predicted_cases,predicted_min,predicted_max,predicted_min2,predicted_max2,deaths,deaths_c,estimated_deaths_c,death_min_c,death_max_c,estimated_deaths,death_min,death_max,death_min2,death_max2,rt,rt_min,rt_max,rt_min2,rt_max2,country_region_code,country_region,iso_3166_2_code,retail_and_recreation,grocery_and_pharmacy,parks,transit_stations,workplaces,residential
2020-06-16,PL,172,8096,11040.6540622639,7133.60913842082,16051.738650588,178.85735162544,109.696165158485,279.790579985182,145.471999351928,208.050038775283,19,913,864.288588627427,729.437294748851,1017.22633850782,17.063815655957,14.0511725582333,20.4179930777675,15.9493596486949,18.1263193167854,1.25283665024613,1.00052368500182,1.46317618587762,1.17669428625916,1.33493029923621,MX,Mexico,MX-PUE,-43,-8,-33,-36,-39,17
2020-06-17,PL,138,8234,11216.9873738552,7239.32035110127,16336.5909190326,176.333311591343,105.711212680455,284.852268444568,143.593207754968,203.650611036943,14,927,881.296992134193,743.352479850661,1037.7647961082,17.0084035067664,13.9151851018098,20.5384576003862,15.8814694707502,18.0969538791747,1.22886141970891,0.96444053000338,1.43731009997066,1.16182844071873,1.30482431934812,MX,Mexico,MX-PUE,-45,-11,-35,-38,-40,18
2020-06-18,PL,90,8324,11398.4609343523,7346.90301400334,16632.2866201565,181.473560497149,107.582662902064,295.69570112391,147.102833521832,212.224593858834,16,943,898.24524499837,757.12371284453,1058.44388425052,16.9482528641772,13.7712329938695,20.6790881423175,15.8208002629781,18.1247984919748,1.24120464590607,0.987006970185154,1.43651876335919,1.18015295446482,1.31346599417325,MX,Mexico,MX-PUE,-46,-11,-35,-38,-40,18
2020-06-19,PL,63,8387,11577.7054702859,7449.10402996405,16927.2606216799,179.244535933596,102.201015960708,294.974001523424,142.492842097691,210.918041773747,5,948,915.13674683449,770.713523594121,1079.27449475956,16.8915018361196,13.5898107495905,20.8306105090392,15.7474236999775,18.0596023648266,1.18905148062787,0.992659318666124,1.39627236709393,1.12607342100753,1.25673117944259,MX,Mexico,MX-PUE,-48,-9,-36,-38,-36,17
2020-06-20,PL,28,8415,11762.4601170253,7550.53875534758,17237.6711251531,184.754646739406,101.434725383531,310.410503473215,146.588130140322,217.878978935904,7,955,931.975070371344,784.059657453342,1100.27209442919,16.8383235368538,13.3461338592215,20.9975996696274,15.5971521191794,18.0241657287138,1.18901864580891,0.99264058304319,1.39622133760557,1.12604819951151,1.2566875241487,MX,Mexico,MX-PUE,-47,-5,-35,-32,-8,13
2020-06-21,PL,9,8424,11952.8327801233,7653.03078906105,17563.881197241,190.372663097978,102.492033713478,326.210072087878,149.72452792604,226.351526262684,9,964,948.767984054298,797.1639162803,1121.42186486298,16.7929136829545,13.1042588269574,21.1497704337945,15.4800967334485,17.9834554073047,1.18898476528908,0.992621963960407,1.3961676906678,1.12602257603016,1.25663847510734,MX,Mexico,MX-PUE,-51,-13,-43,-36,6,9
2020-06-22,PL,1,8425,12148.8373668974,7757.2464602238,17906.1404025239,196.004586774033,104.215671162744,342.259205282875,151.238720774021,233.209153765073,8,972,965.527877800977,810.165426213461,1142.70789803631,16.7598937466789,13.0015099331612,21.2860331733316,15.3760384812491,18.017988304094,1.18894981789421,0.992603432608336,1.39611128482141,1.12599652311689,1.25658767381588,MX,Mexico,MX-PUE,-46,-15,-38,-38,-40,17
2020-06-23,PL,0,8425,12350.5351455074,7863.04815977685,18264.8763350128,201.697778610038,105.801699553051,358.735932488882,154.090538646921,240.37019151408,0,972,982.26820372807,823.132233968964,1164.11891298623,16.740325927093,12.9668077555025,21.4110149499116,15.267381209165,18.0413447513374,1.18891379898938,0.992584958677236,1.39605197079266,1.12597002235017,1.25653508581199,MX,Mexico,MX-PUE,-50,-18,-39,-39,-41,18
2020-04-16,JC,15,243,88649.4097271856,429.390035305209,483502.096690508,7837.58263347846,28.0811347687683,41660.5004182018,36.3637670344756,3563.05387457443,1,12,9.69566399892383,1.9637827409127,17.6243503751605,0.810795799643081,0.284552628788348,1.31397990571178,0.574860664566617,0.982220379236365,1.52456398464708,1.13073217228373,2.19534266783764,1.35791168541474,1.59794052437675,MX,Mexico,MX-JAL,-48,-14,-39,-58,-47,20
2020-04-17,JC,13,256,97813.5927455376,458.292622377284,532315.384602574,9164.183018352,28.9025870720759,48813.2879120662,37.0853135309602,4116.09648064855,1,13,10.5578194976123,2.28425228139924,18.9959616582226,0.862155498688499,0.320469540486533,1.37161128306207,0.633439074631765,1.03912915255586,1.5040520509788,1.13487072300994,2.35820982060198,1.31744043209323,1.54021195703621,MX,Mexico,MX-JAL,-50,-13,-40,-58,-43,21
2020-04-18,JC,8,264,107766.533397205,487.403703629199,578870.71616879,9952.9406516675,29.1110812519146,46555.3315662154,34.9806362259023,6006.07553334785,0,13,11.4752389426301,2.64306304342985,20.4274403913064,0.917419445017775,0.358810762030612,1.43147873308386,0.693628598024861,1.102737826491,1.38062593207403,1.0413519436953,2.23056713720749,1.18390012664181,1.41122348375896,MX,Mexico,MX-JAL,-54,-16,-43,-56,-25,14
2020-04-19,JC,11,275,116907.669275377,514.640733845287,630927.414065704,9141.13587817244,27.2370302160878,52056.6978969143,35.9391193600989,5371.56873279002,2,15,12.4521426666375,3.04251769913259,21.9200405901696,0.976903724007374,0.399454655702738,1.49260019886322,0.749988929627897,1.16714428290816,1.3047882088382,0.806558440018534,2.28406197408883,1.0787062001159,1.41402916431737,MX,Mexico,MX-JAL,-59,-25,-53,-62,-24,13
2020-04-20,JC,20,295,127624.689577022,552.749495378016,683630.370706152,10717.0203016446,38.108761532729,52702.9566404476,47.4232250105154,6377.10103284083,1,16,13.4929440117747,3.4857011054161,23.475930851931,1.04080134513717,0.443183406283515,1.55589026176134,0.815656406011474,1.23349043713087,1.53618926028457,1.35165934053446,1.8005383044102,1.45849687124635,1.60446759774685,MX,Mexico,MX-JAL,-54,-25,-46,-59,-39,19
2020-04-21,JC,20,315,139041.128671338,595.442017451151,740269.556831665,11416.4390943163,42.6925220731352,56639.1861255134,52.4223646326304,7167.03630427933,1,17,14.6023180545925,3.97592277490041,25.1019927676486,1.1093740428179,0.490221669484311,1.62606191571761,0.877262338379254,1.30428362389478,1.62399498169733,1.33666613272331,2.01151813319146,1.50445245278745,1.72936034270336,MX,Mexico,MX-JAL,-55,-27,-49,-59,-46,20
