"","time","country","reported_cases","reported_cases_c","predicted_cases_c","predicted_min_c","predicted_max_c","predicted_cases","predicted_min","predicted_max","predicted_min2","predicted_max2","deaths","deaths_c","estimated_deaths_c","death_min_c","death_max_c","estimated_deaths","death_min","death_max","death_min2","death_max2","rt","rt_min","rt_max","rt_min2","rt_max2"
"13",2020-03-30,"BS",15,65,175.64058055109,77.1864021514604,309.561710589205,13.4177554576266,6.31185350656709,21.9853059893296,10.5528445735537,15.7934121104468,0,1,0.217342106270656,0.0935946544721107,0.392675559179197,0.0718739755028736,0.031308349132467,0.129909085809181,0.0495882473947608,0.0896973635634173,1.16208321227775,0.87325676554202,1.66608885871522,0.998392551025994,1.28493734580284
"14",2020-03-31,"BS",12,77,189.180932820684,83.5202150145791,332.101398167235,13.5403522695942,6.3338128631187,22.5396875780298,10.5655345652111,16.0419508884798,1,2,0.311000230017209,0.134925435279719,0.561935256153307,0.0936581237465531,0.0413307808076079,0.16925969697411,0.0652333578095152,0.117163687221459,1.14373824219103,0.830096552324984,1.6735366164272,0.993024533620594,1.2556612214898
"15",2020-04-01,"BS",18,95,202.732911536928,89.9913868047182,354.617603275691,13.5519787162437,6.4711717901391,22.5162051084559,10.6168974199448,15.916764049721,0,2,0.429207063761816,0.187916045714549,0.775473128118089,0.118206833744607,0.0529906104348308,0.213537871964782,0.0833661349918785,0.147771873773486,1.12033989955645,0.836848291253301,1.58624377959617,1.00239969127386,1.20880661319478
"16",2020-04-02,"BS",17,112,216.657609328677,96.5643045740896,376.402614881126,13.9246977917484,6.57291776937143,21.7850116054345,11.266256272074,16.1015915872375,0,2,0.574168916343731,0.254134844572073,1.03548008603884,0.144961852581915,0.0662187988575232,0.260006957920749,0.103583648150464,0.180851082286759,1.13651556836352,0.915524994535243,1.54945711709181,1.02017704655775,1.20701856394691
"17",2020-04-03,"BS",22,134,231.145605612113,103.993344843688,398.868854370115,14.4879962834363,7.42904026959839,22.4662394889889,11.6310545167991,16.8882484605913,0,2,0.747779908380389,0.334872547465385,1.34380897555877,0.173610992036659,0.0807377028933125,0.308328889519932,0.125245775161385,0.216039151476142,1.16628616993335,0.94405439893465,1.57944345679128,1.0316452955594,1.28403827941902
"18",2020-04-04,"BS",20,154,245.054022319687,110.712594694234,421.900573582402,13.9084167075737,6.71924985054588,23.0317192122879,10.7143926204862,16.2471811909701,1,3,0.95090555508682,0.430575627985205,1.70049892720399,0.20312564670643,0.09570308051982,0.356689951645223,0.148508067994863,0.251985666694294,1.08307062715216,0.904434118838308,1.37299452903063,0.994852146085005,1.14817265377147
"19",2020-04-05,"BS",20,174,259.167876647055,116.973141137332,445.797920484467,14.1138543273686,6.26054644309814,23.8973469020644,10.947100958787,16.1972229763266,1,4,1.18437926249323,0.540370794089928,2.1053014530237,0.233473707406407,0.109795166104723,0.404802525819704,0.172574568749252,0.289061049190062,1.08107228824971,0.771496467760286,1.48691431541083,0.991797692619587,1.1670029293666
"20",2020-04-06,"BS",13,187,273.451851035285,124.666810747873,467.440579531822,14.2839743882301,7.69366961054087,21.6426590473549,11.7661018599954,16.3353571754995,0,4,1.44872622888851,0.665836621942242,2.55738474006534,0.264346966395288,0.125465827852314,0.452083287041645,0.196665359448794,0.326455454693614,1.09445129169395,0.892249473782351,1.37313625530068,1.02096210869144,1.15246347186146
"21",2020-04-07,"BS",6,193,288.686314319327,133.294164060303,489.721166307777,15.2344632840415,8.62735331243,22.2805867759557,12.3812619659015,17.8116799411389,0,4,1.74354523764951,0.809545884427816,3.05410279807904,0.294819008760996,0.143709262485575,0.496718058013694,0.22196786325442,0.361438886664352,1.16211058456864,0.850147688153794,1.62030369863075,1.03162945204158,1.28013855398945
"22",2020-04-08,"BS",8,201,303.744150874021,142.045198571771,511.170002550248,15.0578365546938,8.75103451146838,21.4488362424705,12.6950421963504,17.3973885825648,1,5,2.06869180648497,0.97253227614609,3.59330877337384,0.325146568835463,0.162986391718273,0.539205975294806,0.245511530783646,0.395709009969287,1.13221578601432,0.881763758682706,1.5003272421191,1.02567042323054,1.21638811363298
