"","time","country","reported_cases","reported_cases_c","predicted_cases_c","predicted_min_c","predicted_max_c","predicted_cases","predicted_min","predicted_max","predicted_min2","predicted_max2","deaths","deaths_c","estimated_deaths_c","death_min_c","death_max_c","estimated_deaths","death_min","death_max","death_min2","death_max2","rt","rt_min","rt_max","rt_min2","rt_max2"
"1",2020-03-28,"QT",0,0,15.0179844705694,7.23009284473477,24.9395232997116,15.0179844705694,7.23009284473477,24.9395232997116,11.8426185642144,17.1968508345119,1,1,1.50179844705694e-14,7.23009284473477e-15,2.49395232997116e-14,1.50179844705694e-14,7.23009284473477e-15,2.49395232997116e-14,1.18426185642144e-14,1.71968508345119e-14,0.764185231554019,0.429680932956336,1.2852565529379,0.595586971885395,0.896509028669259
"2",2020-03-29,"QT",1,1,30.0359689411388,14.4601856894695,49.8790465994233,15.0179844705694,7.23009284473477,24.9395232997116,11.8426185642144,17.1968508345119,0,1,1.50179844705694e-14,7.23009284473477e-15,2.49395232997116e-14,0,0,0,0,0,0.928605078624143,0.358600505134221,1.77574012448403,0.698587237679526,1.13485514716136
"3",2020-03-30,"QT",1,2,45.0539534117082,21.6902785342043,74.8185698991349,15.0179844705694,7.23009284473477,24.9395232997116,11.8426185642144,17.1968508345119,0,1,8.66306956665819e-05,4.56574898683081e-05,0.000150952594560178,8.66306956515639e-05,4.5657489861078e-05,0.000150952594535238,6.88710547062205e-05,0.000100423695657902,1.95571714982536,1.14384438815466,2.85912532953547,1.58769889545989,2.30043241829192
"4",2020-03-31,"QT",2,4,60.0719378822776,28.9203713789391,99.7580931988465,15.0179844705694,7.23009284473477,24.9395232997116,11.8426185642144,17.1968508345119,0,1,0.000519784173924401,0.000273944939173698,0.00090571556723637,0.000433153478257819,0.00022828744930539,0.000754762972676192,0.000344355273531102,0.000502118478289511,2.1438905217432,1.18658624498279,3.21599690179995,1.68528779083981,2.57182797097669
"5",2020-04-01,"QT",4,8,75.089922352847,36.1504642236738,124.697616498558,15.0179844705694,7.23009284473477,24.9395232997116,11.8426185642144,17.1968508345119,0,1,0.00214074074589366,0.00112824730501876,0.00373020633609572,0.00162095657196926,0.00085430236584506,0.00282449076885935,0.0012886539569475,0.00187903892764341,1.63411841180446,1.1525471637771,2.18128345024492,1.40989837623839,1.86190724028909
"6",2020-04-02,"QT",2,10,90.1079068234164,43.3805570684086,149.63713979827,15.0179844705694,7.23009284473477,24.9395232997116,11.8426185642144,17.1968508345119,1,2,0.00663591128692481,0.00349736372336581,0.0115629687414242,0.00449517054103115,0.00236911641834705,0.00783276240532848,0.00357364250531166,0.00521087398580448,1.44629263191227,1.00013335284254,1.99379640019165,1.22674010568083,1.64100337998106
"7",2020-04-03,"QT",4,14,99.4001235056313,48.513227285414,165.108723250749,9.2922166822149,5.13267021700542,15.4715834524788,7.43454115145973,10.7459792761816,0,2,0.0172318079283961,0.00908178203881855,0.0300261483041342,0.0105958966414713,0.00558441831545274,0.01846317956271,0.00842369522451195,0.0122829337978021,1.19660201250301,0.791890722131509,1.6811021715343,1.02047592953925,1.35909102043911
"8",2020-04-04,"QT",3,17,104.574283563559,50.001685434195,177.049429840394,5.17416005792793,1.48845814878102,11.9407065896454,2.87926947141344,6.77892452631987,0,2,0.0380193246316313,0.0200375503837057,0.0662480619883899,0.0207875167032353,0.0109557683448871,0.0362219136842556,0.0165259921937282,0.024097223682534,0.530979053772417,0.245855885102149,0.978270832851665,0.38408130398121,0.644844329824394
"9",2020-04-05,"QT",2,19,110.946442698592,51.0664779035986,193.274921306087,6.37215913503292,1.06479246940357,16.2254914656932,2.90599108042286,9.23611503936504,0,2,0.0747889948158614,0.0394283564926736,0.130315755558729,0.0367696701842301,0.0193908061089679,0.0640676935703387,0.0292313010143066,0.0426273542984853,0.596624137883865,0.147168431947885,1.34162453177611,0.375878412931005,0.755599607886967
"10",2020-04-06,"QT",3,22,128.973351803267,62.1031584462247,220.132887030316,18.0269091046745,11.0366805426261,26.8579657242288,15.2511950331771,20.4885363471521,0,2,0.13438308003078,0.0708773110910382,0.234166879398257,0.0595940852149185,0.0314489545983647,0.103851123839528,0.0473873629627006,0.0690936898874057,1.83398819690144,1.1972752130367,2.49039443490317,1.55082417266874,2.10250967803516
"11",2020-04-07,"QT",3,25,144.556690707978,71.3943277860249,243.921165382486,15.5833389047114,9.2911693398002,23.7882783521698,13.3027540258018,17.5855619668399,0,2,0.224130398778898,0.11830027906862,0.39060546461209,0.089747318748118,0.0474229679775821,0.156438585213834,0.0713973326058913,0.104067564955701,1.59039759277278,1.04257998067117,2.25342330396692,1.34376847450433,1.8249341419184
"12",2020-04-08,"QT",2,27,156.820592952903,78.130239993858,263.28657633988,12.2639022449248,6.73591220783301,19.3654109573944,10.1982093580605,13.8274502196685,0,2,0.351520903677421,0.185720807171257,0.61275450579523,0.127390504898523,0.0674205281026363,0.22214904118314,0.101402071417104,0.147722654356795,1.19362312136086,0.805544713213124,1.61560119284679,1.0438281914101,1.32608823322
"13",2020-04-09,"QT",4,31,170.281663285156,85.5070666644175,285.393092304738,13.4610703322529,7.37682667055958,22.1065159648576,10.7958231064056,15.071068806264,0,2,0.523988516358857,0.277205954718514,0.913639781551042,0.172467612681436,0.0914851475472576,0.300885275755812,0.137518895318746,0.19997088502842,1.26074819908144,0.704876765128483,1.91215606970595,1.04197113119355,1.44769141404869
