"","time","country","reported_cases","reported_cases_c","predicted_cases_c","predicted_min_c","predicted_max_c","predicted_cases","predicted_min","predicted_max","predicted_min2","predicted_max2","deaths","deaths_c","estimated_deaths_c","death_min_c","death_max_c","estimated_deaths","death_min","death_max","death_min2","death_max2","rt","rt_min","rt_max","rt_min2","rt_max2"
"6",2020-04-01,"NT",2,8,61.3616886451152,33.2920314021264,109.25490751434,10.2269481075192,5.5486719003544,18.20915125239,7.99364814135389,11.8219744313355,0,1,0.00395340338280546,0.00212289816981024,0.00626948322809791,0.00267803797471044,0.00143805257513605,0.00424695194011201,0.00215258737048925,0.00310859977222834,1.23950937808154,1.03047328923942,1.60871636049887,1.12667625356162,1.32411835125624
"7",2020-04-02,"NT",3,11,68.1720039870846,37.2079800931767,122.383426120665,6.81031534196935,3.91594869105024,13.1285186063248,5.39325956035235,7.71492590048467,0,1,0.0102660033882899,0.00551263751608382,0.0162802855742977,0.00631260000548447,0.00338973934627358,0.0100108023461998,0.00507402179322177,0.00732750884211767,1.26338512186552,1.05545069915576,1.63930328048848,1.15520156181675,1.34414660501973
"8",2020-04-03,"NT",2,13,75.6493374953403,41.3487180314114,136.128403670034,7.4773335082557,4.14073793823478,13.7449775493696,6.04948645369819,8.50434345657473,0,1,0.0226503520182357,0.0121627838571198,0.0359199374155523,0.0123843486299457,0.006650146341036,0.0196396518412546,0.00995444900494343,0.0143754434006516,1.17869873432544,0.985102565275824,1.40008812272218,1.11470558663579,1.24375542319618
"9",2020-04-04,"NT",3,16,83.4851307136993,45.084421267658,150.643453551182,7.83579321835906,3.73570323624652,14.5150498811479,6.10301393616965,8.97787846834167,0,1,0.0445586104157532,0.0239297304432996,0.0706708726363067,0.0219082583975175,0.0117669465861798,0.0347509352207544,0.0176077856653338,0.0254273467929361,1.11551881635827,0.825861280693945,1.39230173739213,1.03249425203146,1.18431891970749
"10",2020-04-05,"NT",4,20,91.9683362246512,49.2315186576587,166.491463420423,8.4832055109519,4.14709739000077,15.8480098692408,6.51617594585047,9.90415136213658,0,1,0.0800918890987363,0.0430223976096407,0.127057011454952,0.0355332786829832,0.0190926671663411,0.0563861388186454,0.0285520843060331,0.0412321300143731,1.15051053411539,0.805934215018003,1.448625629307,1.06941448398264,1.24771641662859
"11",2020-04-06,"NT",1,21,101.773999650337,54.9592469829918,183.541844740403,9.80566342568603,5.72772832533308,17.0503813199806,8.08639302397194,11.1202070197912,0,1,0.133690140927475,0.0718454648994201,0.212206345372418,0.0535982518287385,0.0288230672897794,0.0851493339174663,0.0430463100416841,0.0621682484953906,1.30691167707097,1.05513253196306,1.75386513918298,1.18987393949616,1.38537046812665
"12",2020-04-07,"NT",1,22,112.176720021758,60.9509856476809,201.251721286441,10.4027203714207,5.99173866468906,17.7098765460374,8.3366439346491,11.7830165577076,0,1,0.209989171795155,0.112923848697125,0.333652911774708,0.0762990308676804,0.0410783837977053,0.121446566402289,0.0612734723986765,0.0884490531962882,1.36070533732157,1.10352107043433,2.02268516906156,1.20772966541248,1.44704752556515
"13",2020-04-08,"NT",3,25,122.362126725731,66.7577883078899,218.159955321656,10.1854067039734,5.806802660209,16.9082340352151,8.30084926239051,11.5759649303543,3,4,0.313731459686933,0.168871305724072,0.499321590920516,0.103742287891778,0.0559474570269469,0.165668679145808,0.0836581570614417,0.120111609261785,1.28300156234984,1.05968092037148,1.67833450835444,1.1782203769523,1.35009469405366
"14",2020-04-09,"NT",2,27,133.417512249359,73.4989220508485,235.561526115752,11.0553855236275,6.74113374295866,17.4015707940963,9.24493349964873,12.625896579294,1,5,0.448919111103315,0.241909657302843,0.71613526991918,0.135187651416382,0.0730383515787704,0.216813678998664,0.109548578646216,0.156556446026476,1.36021547993325,1.01411147016826,1.85394861586957,1.22629965640056,1.47032738743946
"15",2020-04-10,"NT",4,31,144.639211459137,80.2583955645075,253.794645773591,11.2216992097785,6.75947351365898,18.233119657839,9.3390830013705,12.60514901706,0,5,0.619603112439234,0.33434387807289,0.991429312854837,0.170684001335919,0.0924342207700478,0.275294042935657,0.139157386802516,0.197799928199744,1.33340989552321,0.868506446386607,1.86029153569176,1.21827041704119,1.46038504839065
"16",2020-04-11,"NT",1,32,155.893659215189,87.6191324516899,271.160461080358,11.2544477560514,7.3607368871824,17.3658153067668,9.41233884759568,12.4139507529024,0,5,0.829100098427129,0.448152178153328,1.32881530117538,0.209496985987894,0.113808300080437,0.337385988320541,0.170619185784851,0.242860278573064,1.27379614243375,0.970081370823376,1.56168393009152,1.21561596734214,1.34666070383403
"17",2020-04-12,"NT",1,33,166.866868326573,93.9313562719234,289.793957654112,10.973209111384,6.31222382023348,18.6334965737542,8.9334358709538,12.3581449348051,1,6,1.08041010315318,0.58523287589368,1.7326519119699,0.251310004726048,0.137080697740352,0.40383661079452,0.20446520395984,0.290901918113404,1.1877087259035,0.757479771831189,1.46865974075019,1.10228781736124,1.30684618972156
"18",2020-04-13,"NT",3,36,178.849726359933,101.684833442571,309.279497156998,11.9828580333603,7.75347717064751,19.485539502886,10.2527949797313,13.4026130916453,0,6,1.37515701228569,0.74683513856875,2.20494646665134,0.294746909132513,0.16160226267507,0.472294554681437,0.239964462033921,0.340504479748735,1.24738809464863,1.10865822999051,1.4321277348251,1.2007445837008,1.28997384185255
"19",2020-04-14,"NT",4,40,191.679975648667,109.870802218635,328.766796472455,12.8302492887343,8.18596877606457,19.4872993154568,10.7358391165504,14.6324324758128,0,6,1.71506808283758,0.934408973397633,2.74765158854691,0.339911070551892,0.187573834828882,0.542705121895576,0.278550516783853,0.39151312437551,1.29851952424529,1.0779794324386,1.61119527637012,1.20686615124615,1.36413647499124
"20",2020-04-15,"NT",2,42,204.355901756552,118.310396624824,348.582914432945,12.6759261078847,8.43959440618837,19.8161179604893,10.8455824432374,14.095955042748,0,6,2.10159354256515,1.14937532147561,3.36211481317929,0.386525459727564,0.214966348077975,0.614463224632382,0.318196856267993,0.443396260928181,1.23766640686049,1.12612759889976,1.40161632253249,1.20231973291975,1.2730186264164
"21",2020-04-16,"NT",2,44,217.493980878917,126.91286936499,368.282172664065,13.1380791223647,8.60247274016575,19.6992582311204,11.240718566666,14.34764639045,0,6,2.5349338095557,1.39258896242773,4.04750710031592,0.433340266990553,0.243213640952123,0.685392287136627,0.357596932711837,0.495697481459453,1.24125393435541,1.08935647027418,1.46772247349983,1.19217420065724,1.28492416202077
"22",2020-04-17,"NT",8,52,230.753781063365,134.556650605335,389.564160952186,13.2598001844482,7.64378124034576,21.2819882881212,11.1594461089931,14.7593497700974,1,7,3.01575791273293,1.66525311075693,4.80365701108195,0.480824103177233,0.272664148329202,0.756149910766027,0.398330262668301,0.550810595562424,1.21079490243505,0.886406304102717,1.60416086100484,1.1262251993349,1.28553049594706
"23",2020-04-18,"NT",4,56,243.956675766371,143.275143146642,409.726258364364,13.2028947030058,8.71849254130675,20.1620974121777,11.1626596959759,14.4215583903232,0,7,3.54389751374624,1.96809767847123,5.62891766966197,0.52813960101331,0.302844567714299,0.825260658580023,0.439530619657614,0.604326285107044,1.17094343869429,0.926070140749201,1.30853917599192,1.12534046959942,1.2308249065827
"24",2020-04-19,"NT",2,58,257.603137738434,150.811702696451,431.412358210643,13.6464619720636,7.53655954980903,21.6860998462787,11.0544373520887,15.4263409969808,0,7,4.11970175634859,2.29997441462921,6.52254480857565,0.575804242602353,0.331876736157974,0.893627138913678,0.481117904831849,0.659201975220066,1.1811053786953,0.659711692075897,1.54162393201642,1.07477049768008,1.30441339068429
"25",2020-04-20,"NT",4,62,272.552946579915,161.173759240115,453.335156960063,14.9498088414803,10.3620565436637,21.92279874942,12.8400773162575,16.4134550213169,2,9,4.7421328368621,2.66076868844861,7.48139820791696,0.622431080513509,0.360794273819404,0.958853399341314,0.520044126720758,0.71100734424158,1.2563222465295,1.06768183517532,1.47747188279102,1.20216826280184,1.30641832428456
"26",2020-04-21,"NT",1,63,287.999293067995,171.999314999297,475.851161099967,15.44634648808,10.8255557591825,22.5160041399045,13.4327771266559,16.9661152772578,0,9,5.41122643129403,3.05099021349226,8.50403884507892,0.669093594431928,0.390221525043654,1.02264063716196,0.560845103681703,0.760689096231639,1.27009591310129,1.02213760838292,1.47065935960454,1.20720616214303,1.33367603205033
"27",2020-04-22,"NT",5,68,303.998660660308,183.282298712948,499.003374366334,15.9993675923131,11.2829837136507,23.1522132663668,14.0028537383448,17.7154287343142,0,9,6.12610048664706,3.47444612548713,9.5877285930065,0.714874055353025,0.423455911994866,1.08368974792759,0.603860183674028,0.811631095093406,1.27913303125013,1.01519544327153,1.5246416057929,1.21783525357115,1.34633217358526
"28",2020-04-23,"NT",7,75,320.502494393679,194.873035405952,523.196660653676,16.5038337333717,11.5907366930044,24.1932862873422,14.3290866601787,18.2374230303412,0,9,6.88675645909456,3.93414528178941,10.7312319854321,0.760655972447505,0.459699156302281,1.1435033924256,0.644462684518757,0.861064745193334,1.27646588087429,1.01273886067984,1.54283900276454,1.21910889217086,1.3418231145339
"29",2020-04-24,"NT",12,87,336.922292255644,205.742890440039,548.742290059931,16.4197978619642,10.8698550340867,25.5456294062551,14.0354707036937,18.1629785127658,0,9,7.69283062524608,4.43104160786568,11.9328346498748,0.806074166151514,0.496896326076267,1.20160266444271,0.684978329247135,0.908985153520749,1.22126038504977,0.890968285084088,1.45999880249407,1.15676095368593,1.29163768155106
"30",2020-04-25,"NT",7,94,352.973598860247,216.119246855958,572.370376284313,16.0513066046032,10.3763564159189,23.628086224382,13.6713283750572,17.9976008479686,0,9,8.54343181558421,4.95842850630105,13.1898020723945,0.850601190338136,0.527386898435372,1.2569674225197,0.725980095598334,0.957286008207572,1.15502000921206,0.838332695664474,1.31494626997568,1.10076380301722,1.24089110375637
"31",2020-04-26,"NT",10,104,370.015710224757,224.418166181661,598.570940120841,17.0421113645099,8.29891932570241,26.2005638365282,14.071212917513,19.7832379416148,1,10,9.43755408134897,5.51653486510749,14.4996435579934,0.89412226576476,0.55810635880644,1.30984148559889,0.764894677344009,1.00405925493202,1.18945365477956,0.668951213683593,1.52072108437033,1.08299825440806,1.30949571751307
"32",2020-04-27,"NT",7,111,388.498303088946,237.103852022686,626.627764819914,18.4825928641899,12.6856858410253,28.0568246990722,15.9595813252329,20.5050964996695,1,11,10.3747495254205,6.10579041088749,15.8604918410655,0.937195444071506,0.589255545780003,1.36084828307206,0.802153428894878,1.04992223232483,1.25336461498647,1.01717017241739,1.45888691426432,1.19807299341317,1.31416163124796
"33",2020-04-28,"NT",8,119,408.82032290884,251.108299503867,656.21445879518,20.3220198198931,14.0044474811809,29.5866939752661,17.2560132212536,23.0130565655681,0,11,11.3550865556541,6.72702550469619,17.2760715192018,0.980337030233589,0.621235093808703,1.4155796781363,0.843126192564697,1.09522785328172,1.35052367368275,0.987982146478499,1.96333303579331,1.22238377467466,1.448020405716
"34",2020-04-29,"NT",15,134,428.790337265208,265.819750588441,685.012514311342,19.970014356368,14.7114510845746,28.798055516162,17.6391071187075,21.6128767068403,0,11,12.3777047420476,7.3804630943824,18.7492585885666,1.02261818639352,0.653437589686203,1.47318706936484,0.882513976606089,1.14133833397109,1.28597156328776,1.08980769757279,1.58120262721162,1.20606028232332,1.35158205525455
"35",2020-04-30,"NT",18,152,448.058926665354,280.44365991757,711.779653271575,19.2685894001467,14.6239093291288,26.7671389602334,16.9249244206309,20.8595796751404,0,11,13.4428288595791,8.06724408468799,20.2769428331749,1.06512411753155,0.686780990305588,1.52768424460827,0.921956773702798,1.18524535535267,1.19389228433728,1.06653762310119,1.29987228498779,1.1574191859165,1.23794279835803
